,accuracy,balanced_accuracy,f1,precision,recall,fbeta,model,sampling,tn,fp,fn,tp,itr,bci_accuracy,channels,discretization,epochs
721,0.8133333333333334,0.540625,0.1844660194174757,0.1792452830188679,0.19,0.18129770992366412,SVM,real,713,87,81,19,0.0,0.0,1,120,1
722,0.8877777777777778,0.499375,0.0,0.0,0.0,,RF_untuned,real,799,1,100,0,0.0,0.0,1,120,1
723,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,1,120,1
724,0.8811111111111111,0.5,0.01834862385321101,0.1111111111111111,0.01,0.03676470588235294,XGB_untuned,real,792,8,99,1,0.0,0.0,1,120,1
725,0.8788888888888889,0.529375,0.128,0.32,0.08,0.2,XGB,real,783,17,92,8,0.0,0.0,1,120,1
726,0.8844444444444445,0.50625,0.037037037037037035,0.25,0.02,0.07575757575757576,LGB_untuned,real,794,6,98,2,0.0,0.0,1,120,1
727,0.8855555555555555,0.506875,0.037383177570093455,0.2857142857142857,0.02,0.07812499999999999,LGB,real,795,5,98,2,0.0,0.0,1,120,1
728,0.8888888888888888,0.504375,0.0196078431372549,0.5,0.01,0.046296296296296294,CatBoost_untuned,real,799,1,99,1,0.0,0.0,1,120,1
729,0.8844444444444445,0.585,0.2777777777777778,0.45454545454545453,0.2,0.3623188405797101,LDA,real,388,12,40,10,0.002886394426745061,0.04,1,120,2
730,0.8688888888888889,0.62,0.33707865168539325,0.38461538461538464,0.3,0.3640776699029126,SVM,real,376,24,35,15,0.471729521189849,0.08,1,120,2
731,0.8977777777777778,0.5575,0.20689655172413793,0.75,0.12,0.36585365853658536,RF_untuned,real,398,2,44,6,0.002886394426745061,0.04,1,120,2
732,0.8911111111111111,0.51,0.0392156862745098,1.0,0.02,0.09259259259259259,RF,real,400,0,49,1,0.0,0.0,1,120,2
733,0.8911111111111111,0.58875,0.28985507246376807,0.5263157894736842,0.2,0.39682539682539675,XGB_untuned,real,391,9,40,10,1.4856614151990428,0.12,1,120,2
734,0.8733333333333333,0.57,0.23999999999999996,0.36,0.18,0.29999999999999993,XGB,real,384,16,41,9,0.471729521189849,0.08,1,120,2
735,0.8933333333333333,0.5725,0.25,0.5714285714285714,0.16,0.3773584905660377,LGB_untuned,real,394,6,42,8,0.0,0.0,1,120,2
736,0.8888888888888888,0.57,0.24242424242424243,0.5,0.16,0.3508771929824561,LGB,real,392,8,42,8,0.471729521189849,0.08,1,120,2
737,0.9,0.5675,0.23728813559322035,0.7777777777777778,0.14,0.40697674418604657,CatBoost_untuned,real,398,2,43,7,0.002886394426745061,0.04,1,120,2
738,0.9066666666666666,0.7375,0.5531914893617023,0.5909090909090909,0.52,0.5752212389380531,LDA,real,191,9,12,13,0.462468018726699,0.1,1,120,4
739,0.9422222222222222,0.7925,0.6976744186046512,0.8333333333333334,0.6,0.7731958762886598,SVM,real,197,3,10,15,2.2717302730269395,0.2,1,120,4
740,0.9244444444444444,0.66,0.48484848484848486,1.0,0.32,0.7017543859649122,RF_untuned,real,200,0,17,8,0.462468018726699,0.1,1,120,4
741,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,1,120,4
742,0.9333333333333333,0.735,0.6153846153846153,0.8571428571428571,0.48,0.7407407407407407,XGB_untuned,real,198,2,13,12,0.462468018726699,0.1,1,120,4
743,0.9244444444444444,0.7475,0.6046511627906976,0.7222222222222222,0.52,0.6701030927835051,XGB,real,195,5,12,13,0.462468018726699,0.1,1,120,4
744,0.9377777777777778,0.72,0.6111111111111112,1.0,0.44,0.7971014492753624,LGB_untuned,real,200,0,14,11,0.0,0.0,1,120,4
745,0.9244444444444444,0.6775,0.5142857142857143,0.9,0.36,0.6923076923076923,LGB,real,199,1,16,9,0.462468018726699,0.1,1,120,4
746,0.9244444444444444,0.66,0.48484848484848486,1.0,0.32,0.7017543859649122,CatBoost_untuned,real,200,0,17,8,0.462468018726699,0.1,1,120,4
747,0.9463087248322147,0.8049812030075187,0.7142857142857143,0.8333333333333334,0.625,0.78125,LDA,real,131,2,6,10,1.5144868486846264,0.2,1,120,6
748,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,0.0,0.0,1,120,6
749,0.9261744966442953,0.6837406015037594,0.5217391304347825,0.8571428571428571,0.375,0.6818181818181819,RF_untuned,real,132,1,10,6,1.5144868486846264,0.2,1,120,6
750,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,RF,real,133,0,10,6,0.0,0.0,1,120,6
751,0.9261744966442953,0.7112312030075187,0.56,0.7777777777777778,0.4375,0.6730769230769231,XGB_untuned,real,131,2,9,7,0.0,0.0,1,120,6
752,0.912751677852349,0.731203007518797,0.5517241379310345,0.6153846153846154,0.5,0.5882352941176471,XGB,real,128,5,8,8,0.0,0.0,1,120,6
753,0.9194630872483222,0.6524906015037594,0.45454545454545453,0.8333333333333334,0.3125,0.625,LGB_untuned,real,132,1,11,5,0.0,0.0,1,120,6
754,0.9395973154362416,0.7462406015037594,0.64,0.8888888888888888,0.5,0.7692307692307693,LGB,real,132,1,8,8,0.0,0.0,1,120,6
755,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,CatBoost_untuned,real,133,0,11,5,0.0,0.0,1,120,6
756,0.9464285714285714,0.7866666666666666,0.7000000000000001,0.875,0.5833333333333334,0.7954545454545454,LDA,real,99,1,5,7,0.0,0.0,1,120,8
757,0.9732142857142857,0.875,0.8571428571428571,1.0,0.75,0.9375,SVM,real,100,0,3,9,4.015304486767269,0.4,1,120,8
758,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF_untuned,real,100,0,7,5,1.1358651365134698,0.2,1,120,8
759,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF,real,100,0,6,6,1.1358651365134698,0.2,1,120,8
760,0.9553571428571429,0.8283333333333334,0.761904761904762,0.8888888888888888,0.6666666666666666,0.8333333333333334,XGB_untuned,real,99,1,4,8,1.1358651365134698,0.2,1,120,8
761,0.9553571428571429,0.8283333333333334,0.761904761904762,0.8888888888888888,0.6666666666666666,0.8333333333333334,XGB,real,99,1,4,8,0.0,0.0,1,120,8
762,0.9464285714285714,0.7866666666666666,0.7000000000000001,0.875,0.5833333333333334,0.7954545454545454,LGB_untuned,real,99,1,5,7,1.1358651365134698,0.2,1,120,8
763,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB,real,99,1,6,6,0.0,0.0,1,120,8
764,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,CatBoost_untuned,real,100,0,6,6,1.1358651365134698,0.2,1,120,8
765,0.8611111111111112,0.554375,0.2038216560509554,0.2807017543859649,0.16,0.24390243902439024,LDA,real,759,41,84,16,0.0,0.0,4,120,1
766,0.8688888888888889,0.563125,0.2236842105263158,0.3269230769230769,0.17,0.275974025974026,SVM,real,765,35,83,17,0.2338678614459096,0.02,4,120,1
767,0.89,0.509375,0.038834951456310676,0.6666666666666666,0.02,0.08928571428571429,RF_untuned,real,799,1,98,2,0.0,0.0,4,120,1
768,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,4,120,1
769,0.8877777777777778,0.5125,0.056074766355140186,0.42857142857142855,0.03,0.1171875,XGB_untuned,real,796,4,97,3,0.0,0.0,4,120,1
770,0.8755555555555555,0.523125,0.1111111111111111,0.2692307692307692,0.07,0.1715686274509804,XGB,real,781,19,93,7,0.2338678614459096,0.02,4,120,1
771,0.8844444444444445,0.501875,0.018867924528301886,0.16666666666666666,0.01,0.04032258064516129,LGB_untuned,real,795,5,99,1,0.0,0.0,4,120,1
772,0.8911111111111111,0.514375,0.05769230769230769,0.75,0.03,0.1293103448275862,LGB,real,799,1,97,3,0.0,0.0,4,120,1
773,0.89,0.509375,0.038834951456310676,0.6666666666666666,0.02,0.08928571428571429,CatBoost_untuned,real,799,1,98,2,0.0,0.0,4,120,1
774,0.8666666666666667,0.65375,0.3877551020408163,0.3958333333333333,0.38,0.3925619834710744,LDA,real,371,29,31,19,0.471729521189849,0.08,4,120,2
775,0.8955555555555555,0.6699999999999999,0.44705882352941173,0.5428571428571428,0.38,0.5,SVM,real,384,16,31,19,0.471729521189849,0.08,4,120,2
776,0.8933333333333333,0.52875,0.1111111111111111,0.75,0.06,0.22727272727272727,RF_untuned,real,399,1,47,3,0.0,0.0,4,120,2
777,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,4,120,2
778,0.8955555555555555,0.59125,0.29850746268656714,0.5882352941176471,0.2,0.42372881355932207,XGB_untuned,real,393,7,40,10,0.0,0.0,4,120,2
779,0.8888888888888888,0.61375,0.34210526315789475,0.5,0.26,0.4220779220779221,XGB,real,387,13,37,13,0.002886394426745061,0.04,4,120,2
780,0.9,0.5675,0.23728813559322035,0.7777777777777778,0.14,0.40697674418604657,LGB_untuned,real,398,2,43,7,0.0,0.0,4,120,2
781,0.9088888888888889,0.6075,0.3492063492063492,0.8461538461538461,0.22,0.5392156862745098,LGB,real,398,2,39,11,0.0,0.0,4,120,2
782,0.9022222222222223,0.56,0.21428571428571425,1.0,0.12,0.4054054054054054,CatBoost_untuned,real,400,0,44,6,0.0,0.0,4,120,2
783,0.88,0.7925,0.5573770491803278,0.4722222222222222,0.68,0.5029585798816568,LDA,real,181,19,8,17,0.462468018726699,0.1,4,120,4
784,0.9377777777777778,0.79,0.6818181818181819,0.7894736842105263,0.6,0.7425742574257427,SVM,real,196,4,10,15,8.030608973534537,0.4,4,120,4
785,0.9422222222222222,0.74,0.6486486486486487,1.0,0.48,0.821917808219178,RF_untuned,real,200,0,13,12,0.462468018726699,0.1,4,120,4
786,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,4,120,4
787,0.9288888888888889,0.715,0.5789473684210525,0.8461538461538461,0.44,0.7142857142857143,XGB_untuned,real,198,2,14,11,2.2717302730269395,0.2,4,120,4
788,0.9377777777777778,0.7725,0.6666666666666666,0.8235294117647058,0.56,0.7526881720430108,XGB,real,197,3,11,14,2.2717302730269395,0.2,4,120,4
789,0.9377777777777778,0.755,0.65,0.8666666666666667,0.52,0.7647058823529413,LGB_untuned,real,198,2,12,13,2.2717302730269395,0.2,4,120,4
790,0.9377777777777778,0.755,0.65,0.8666666666666667,0.52,0.7647058823529413,LGB,real,198,2,12,13,0.462468018726699,0.1,4,120,4
791,0.9466666666666667,0.76,0.6842105263157895,1.0,0.52,0.8441558441558442,CatBoost_untuned,real,200,0,12,13,0.462468018726699,0.1,4,120,4
792,0.8859060402684564,0.7711466165413534,0.5405405405405405,0.47619047619047616,0.625,0.5,LDA,real,122,11,6,10,1.5144868486846264,0.2,4,120,6
793,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,5.353739315689691,0.4,4,120,6
794,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,RF_untuned,real,133,0,10,6,1.5144868486846264,0.2,4,120,6
795,0.9194630872483222,0.625,0.4,1.0,0.25,0.625,RF,real,133,0,12,4,0.0,0.0,4,120,6
796,0.9664429530201343,0.84375,0.8148148148148148,1.0,0.6875,0.9166666666666666,XGB_untuned,real,133,0,5,11,1.5144868486846264,0.2,4,120,6
797,0.9664429530201343,0.84375,0.8148148148148148,1.0,0.6875,0.9166666666666666,XGB,real,133,0,5,11,0.0,0.0,4,120,6
798,0.959731543624161,0.8125,0.7692307692307693,1.0,0.625,0.8928571428571429,LGB_untuned,real,133,0,6,10,1.5144868486846264,0.2,4,120,6
799,0.959731543624161,0.8399906015037594,0.7857142857142857,0.9166666666666666,0.6875,0.859375,LGB,real,132,1,5,11,1.5144868486846264,0.2,4,120,6
800,0.9395973154362416,0.71875,0.6086956521739131,1.0,0.4375,0.7954545454545454,CatBoost_untuned,real,133,0,9,7,0.0,0.0,4,120,6
801,0.7857142857142857,0.7333333333333334,0.4,0.2857142857142857,0.6666666666666666,0.3225806451612903,LDA,real,80,20,4,8,1.1358651365134698,0.2,4,120,8
802,0.9732142857142857,0.875,0.8571428571428571,1.0,0.75,0.9375,SVM,real,100,0,3,9,7.932337585218177,0.6,4,120,8
803,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,RF_untuned,real,100,0,5,7,4.015304486767269,0.4,4,120,8
804,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF,real,100,0,7,5,1.1358651365134698,0.2,4,120,8
805,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,XGB_untuned,real,100,0,5,7,0.0,0.0,4,120,8
806,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,XGB,real,100,0,6,6,12.886964431866199,0.8,4,120,8
807,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB_untuned,real,99,1,6,6,1.1358651365134698,0.2,4,120,8
808,0.9642857142857143,0.8333333333333333,0.8,1.0,0.6666666666666666,0.9090909090909091,LGB,real,100,0,4,8,7.932337585218177,0.6,4,120,8
809,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,CatBoost_untuned,real,100,0,6,6,1.1358651365134698,0.2,4,120,8
810,0.8522222222222222,0.60625,0.3036649214659686,0.31868131868131866,0.29,0.31249999999999994,LDA,real,738,62,71,29,0.3009749318788539,0.06,8,120,1
811,0.8888888888888888,0.57,0.24242424242424243,0.5,0.16,0.3508771929824561,SVM,real,784,16,84,16,0.2338678614459096,0.02,8,120,1
812,0.8877777777777778,0.50375,0.019417475728155338,0.3333333333333333,0.01,0.044642857142857144,RF_untuned,real,798,2,99,1,0.0,0.0,8,120,1
813,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,8,120,1
814,0.8855555555555555,0.52,0.08849557522123894,0.38461538461538464,0.05,0.16447368421052633,XGB_untuned,real,792,8,95,5,0.0,0.0,8,120,1
815,0.8855555555555555,0.533125,0.13445378151260506,0.42105263157894735,0.08,0.22727272727272727,XGB,real,789,11,92,8,0.2338678614459096,0.02,8,120,1
816,0.8866666666666667,0.511875,0.05555555555555555,0.375,0.03,0.11363636363636363,LGB_untuned,real,795,5,97,3,0.0,0.0,8,120,1
817,0.8888888888888888,0.50875,0.038461538461538464,0.5,0.02,0.08620689655172414,LGB,real,798,2,98,2,0.0,0.0,8,120,1
818,0.89,0.509375,0.038834951456310676,0.6666666666666666,0.02,0.08928571428571429,CatBoost_untuned,real,799,1,98,2,0.0,0.0,8,120,1
819,0.8266666666666667,0.64,0.33898305084745767,0.29411764705882354,0.4,0.3105590062111801,LDA,real,352,48,30,20,2.870143071406428,0.16,8,120,2
820,0.8977777777777778,0.6275,0.3783783783783784,0.5833333333333334,0.28,0.4794520547945206,SVM,real,390,10,36,14,0.471729521189849,0.08,8,120,2
821,0.8911111111111111,0.53625,0.14035087719298248,0.5714285714285714,0.08,0.2564102564102564,RF_untuned,real,397,3,46,4,0.002886394426745061,0.04,8,120,2
822,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,8,120,2
823,0.8933333333333333,0.59875,0.3142857142857143,0.55,0.22,0.423076923076923,XGB_untuned,real,391,9,39,11,0.002886394426745061,0.04,8,120,2
824,0.8888888888888888,0.605,0.32432432432432434,0.5,0.24,0.410958904109589,XGB,real,388,12,38,12,0.471729521189849,0.08,8,120,2
825,0.9066666666666666,0.615,0.36363636363636365,0.75,0.24,0.5263157894736842,LGB_untuned,real,396,4,38,12,0.0,0.0,8,120,2
826,0.9133333333333333,0.645,0.4347826086956521,0.7894736842105263,0.3,0.5952380952380953,LGB,real,396,4,35,15,0.0,0.0,8,120,2
827,0.8977777777777778,0.5487500000000001,0.17857142857142858,0.8333333333333334,0.1,0.3378378378378379,CatBoost_untuned,real,399,1,45,5,0.002886394426745061,0.04,8,120,2
828,0.8711111111111111,0.875,0.6027397260273972,0.4583333333333333,0.88,0.5069124423963133,LDA,real,174,26,3,22,2.2717302730269395,0.2,8,120,4
829,0.9377777777777778,0.755,0.65,0.8666666666666667,0.52,0.7647058823529413,SVM,real,198,2,12,13,4.8607400019500915,0.3,8,120,4
830,0.9155555555555556,0.655,0.45714285714285713,0.8,0.32,0.6153846153846154,RF_untuned,real,198,2,17,8,2.2717302730269395,0.2,8,120,4
831,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,8,120,4
832,0.9333333333333333,0.7525,0.6341463414634146,0.8125,0.52,0.7303370786516855,XGB_untuned,real,197,3,12,13,0.462468018726699,0.1,8,120,4
833,0.9333333333333333,0.7525,0.6341463414634146,0.8125,0.52,0.7303370786516855,XGB,real,197,3,12,13,2.2717302730269395,0.2,8,120,4
834,0.9288888888888889,0.75,0.6190476190476191,0.7647058823529411,0.52,0.6989247311827957,LGB_untuned,real,196,4,12,13,4.8607400019500915,0.3,8,120,4
835,0.9377777777777778,0.7725,0.6666666666666666,0.8235294117647058,0.56,0.7526881720430108,LGB,real,197,3,11,14,2.2717302730269395,0.2,8,120,4
836,0.9333333333333333,0.7175,0.5945945945945945,0.9166666666666666,0.44,0.7534246575342465,CatBoost_untuned,real,199,1,14,11,8.030608973534537,0.4,8,120,4
837,0.6308724832214765,0.6557800751879699,0.2857142857142857,0.18032786885245902,0.6875,0.21153846153846154,LDA,real,83,50,5,11,0.0,0.0,8,120,6
838,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,SVM,real,132,1,6,10,5.353739315689691,0.4,8,120,6
839,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,RF_untuned,real,133,0,11,5,1.5144868486846264,0.2,8,120,6
840,0.9194630872483222,0.625,0.4,1.0,0.25,0.625,RF,real,133,0,12,4,0.0,0.0,8,120,6
841,0.9530201342281879,0.8087406015037594,0.7407407407407406,0.9090909090909091,0.625,0.8333333333333333,XGB_untuned,real,132,1,6,10,1.5144868486846264,0.2,8,120,6
842,0.959731543624161,0.8125,0.7692307692307693,1.0,0.625,0.8928571428571429,XGB,real,133,0,6,10,1.5144868486846264,0.2,8,120,6
843,0.9395973154362416,0.71875,0.6086956521739131,1.0,0.4375,0.7954545454545454,LGB_untuned,real,133,0,9,7,0.0,0.0,8,120,6
844,0.9328859060402684,0.6875,0.5454545454545454,1.0,0.375,0.75,LGB,real,133,0,10,6,0.0,0.0,8,120,6
845,0.9395973154362416,0.71875,0.6086956521739131,1.0,0.4375,0.7954545454545454,CatBoost_untuned,real,133,0,9,7,0.0,0.0,8,120,6
846,0.8303571428571429,0.7216666666666667,0.4242424242424242,0.3333333333333333,0.5833333333333334,0.3645833333333333,LDA,real,86,14,5,7,1.1358651365134698,0.2,8,120,8
847,0.9642857142857143,0.8333333333333333,0.8,1.0,0.6666666666666666,0.9090909090909091,SVM,real,100,0,4,8,1.1358651365134698,0.2,8,120,8
848,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF_untuned,real,100,0,6,6,4.015304486767269,0.4,8,120,8
849,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,RF,real,100,0,7,5,1.1358651365134698,0.2,8,120,8
850,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,XGB_untuned,real,99,1,6,6,1.1358651365134698,0.2,8,120,8
851,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,XGB,real,99,1,6,6,1.1358651365134698,0.2,8,120,8
852,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB_untuned,real,99,1,6,6,4.015304486767269,0.4,8,120,8
853,0.9196428571428571,0.6983333333333334,0.5263157894736842,0.7142857142857143,0.4166666666666667,0.625,LGB,real,98,2,7,5,1.1358651365134698,0.2,8,120,8
854,0.9196428571428571,0.6983333333333334,0.5263157894736842,0.7142857142857143,0.4166666666666667,0.625,CatBoost_untuned,real,98,2,7,5,4.015304486767269,0.4,8,120,8
855,0.8111111111111111,0.618125,0.3032786885245901,0.2569444444444444,0.37,0.2736686390532544,LDA,real,693,107,63,37,0.943459042379698,0.08,16,120,1
856,0.8855555555555555,0.56375,0.2255639097744361,0.45454545454545453,0.15,0.3232758620689655,SVM,real,782,18,85,15,0.2338678614459096,0.02,16,120,1
857,0.8888888888888888,0.50875,0.038461538461538464,0.5,0.02,0.08620689655172414,RF_untuned,real,798,2,98,2,0.0,0.0,16,120,1
858,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,800,0,100,0,0.0,0.0,16,120,1
859,0.8811111111111111,0.5175,0.08547008547008549,0.29411764705882354,0.05,0.1488095238095238,XGB_untuned,real,788,12,95,5,0.0,0.0,16,120,1
860,0.8766666666666667,0.536875,0.15267175572519082,0.3225806451612903,0.1,0.2232142857142857,XGB,real,779,21,90,10,0.0,0.0,16,120,1
861,0.8877777777777778,0.5125,0.056074766355140186,0.42857142857142855,0.03,0.1171875,LGB_untuned,real,796,4,97,3,0.0,0.0,16,120,1
862,0.89,0.518125,0.07476635514018691,0.5714285714285714,0.04,0.15624999999999997,LGB,real,797,3,96,4,0.0,0.0,16,120,1
863,0.89,0.509375,0.038834951456310676,0.6666666666666666,0.02,0.08928571428571429,CatBoost_untuned,real,799,1,98,2,0.0,0.0,16,120,1
864,0.7755555555555556,0.68125,0.35668789808917195,0.2616822429906542,0.56,0.2928870292887029,LDA,real,321,79,22,28,1.4856614151990428,0.12,16,120,2
865,0.9022222222222223,0.63875,0.4054054054054054,0.625,0.3,0.5136986301369864,SVM,real,391,9,35,15,1.4856614151990428,0.12,16,120,2
866,0.8911111111111111,0.545,0.16949152542372883,0.5555555555555556,0.1,0.29069767441860467,RF_untuned,real,396,4,45,5,0.002886394426745061,0.04,16,120,2
867,0.8888888888888888,0.5,0.0,0.0,0.0,,RF,real,400,0,50,0,0.0,0.0,16,120,2
868,0.8866666666666667,0.58625,0.2816901408450704,0.47619047619047616,0.2,0.373134328358209,XGB_untuned,real,389,11,40,10,0.002886394426745061,0.04,16,120,2
869,0.9,0.62875,0.3835616438356165,0.6086956521739131,0.28,0.4929577464788733,XGB,real,391,9,36,14,0.471729521189849,0.08,16,120,2
870,0.9,0.57625,0.2622950819672131,0.7272727272727273,0.16,0.4255319148936171,LGB_untuned,real,397,3,42,8,0.0,0.0,16,120,2
871,0.9088888888888889,0.63375,0.40579710144927544,0.7368421052631579,0.28,0.5555555555555556,LGB,real,395,5,36,14,1.4856614151990428,0.12,16,120,2
872,0.9044444444444445,0.57875,0.27118644067796616,0.8888888888888888,0.16,0.46511627906976744,CatBoost_untuned,real,399,1,42,8,0.002886394426745061,0.04,16,120,2
873,0.7644444444444445,0.6925,0.3614457831325301,0.25862068965517243,0.6,0.29182879377431903,LDA,real,157,43,10,15,4.8607400019500915,0.3,16,120,4
874,0.9466666666666667,0.76,0.6842105263157895,1.0,0.52,0.8441558441558442,SVM,real,200,0,12,13,4.8607400019500915,0.3,16,120,4
875,0.9288888888888889,0.6799999999999999,0.5294117647058824,1.0,0.36,0.7377049180327868,RF_untuned,real,200,0,16,9,2.2717302730269395,0.2,16,120,4
876,0.9155555555555556,0.62,0.3870967741935484,1.0,0.24,0.6122448979591837,RF,real,200,0,19,6,0.462468018726699,0.1,16,120,4
877,0.9288888888888889,0.7324999999999999,0.6,0.8,0.48,0.7058823529411765,XGB_untuned,real,197,3,13,12,4.8607400019500915,0.3,16,120,4
878,0.9466666666666667,0.76,0.6842105263157895,1.0,0.52,0.8441558441558442,XGB,real,200,0,12,13,0.462468018726699,0.1,16,120,4
879,0.9288888888888889,0.715,0.5789473684210525,0.8461538461538461,0.44,0.7142857142857143,LGB_untuned,real,198,2,14,11,2.2717302730269395,0.2,16,120,4
880,0.9333333333333333,0.735,0.6153846153846153,0.8571428571428571,0.48,0.7407407407407407,LGB,real,198,2,13,12,2.2717302730269395,0.2,16,120,4
881,0.9333333333333333,0.7,0.5714285714285715,1.0,0.4,0.7692307692307692,CatBoost_untuned,real,200,0,15,10,4.8607400019500915,0.3,16,120,4
882,0.9194630872483222,0.8174342105263157,0.6470588235294118,0.6111111111111112,0.6875,0.625,LDA,real,126,7,5,11,5.353739315689691,0.4,16,120,6
883,0.9463087248322147,0.7774906015037594,0.6923076923076923,0.9,0.5625,0.8035714285714286,SVM,real,132,1,7,9,1.5144868486846264,0.2,16,120,6
884,0.9261744966442953,0.65625,0.47619047619047616,1.0,0.3125,0.6944444444444444,RF_untuned,real,133,0,11,5,0.0,0.0,16,120,6
885,0.9194630872483222,0.625,0.4,1.0,0.25,0.625,RF,real,133,0,12,4,0.0,0.0,16,120,6
886,0.959731543624161,0.8125,0.7692307692307693,1.0,0.625,0.8928571428571429,XGB_untuned,real,133,0,6,10,1.5144868486846264,0.2,16,120,6
887,0.9463087248322147,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,XGB,real,133,0,8,8,0.0,0.0,16,120,6
888,0.9530201342281879,0.78125,0.72,1.0,0.5625,0.8653846153846154,LGB_untuned,real,133,0,7,9,0.0,0.0,16,120,6
889,0.9463087248322147,0.7774906015037594,0.6923076923076923,0.9,0.5625,0.8035714285714286,LGB,real,132,1,7,9,1.5144868486846264,0.2,16,120,6
890,0.9395973154362416,0.71875,0.6086956521739131,1.0,0.4375,0.7954545454545454,CatBoost_untuned,real,133,0,9,7,1.5144868486846264,0.2,16,120,6
891,0.9196428571428571,0.7716666666666667,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.625,LDA,real,96,4,5,7,4.015304486767269,0.4,16,120,8
892,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,SVM,real,100,0,5,7,1.1358651365134698,0.2,16,120,8
893,0.9553571428571429,0.7916666666666667,0.7368421052631579,1.0,0.5833333333333334,0.875,RF_untuned,real,100,0,5,7,7.932337585218177,0.6,16,120,8
894,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,RF,real,100,0,6,6,1.1358651365134698,0.2,16,120,8
895,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,XGB_untuned,real,100,0,6,6,1.1358651365134698,0.2,16,120,8
896,0.9107142857142857,0.6566666666666666,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.5555555555555555,XGB,real,98,2,8,4,1.1358651365134698,0.2,16,120,8
897,0.9375,0.745,0.631578947368421,0.8571428571428571,0.5,0.75,LGB_untuned,real,99,1,6,6,7.932337585218177,0.6,16,120,8
898,0.9375,0.7083333333333334,0.5882352941176471,1.0,0.4166666666666667,0.78125,LGB,real,100,0,7,5,4.015304486767269,0.4,16,120,8
899,0.9464285714285714,0.75,0.6666666666666666,1.0,0.5,0.8333333333333334,CatBoost_untuned,real,100,0,6,6,1.1358651365134698,0.2,16,120,8
900,0.6488888888888888,0.588125,0.24401913875598089,0.16037735849056603,0.51,0.1858600583090379,LDA,over,533,267,49,51,4.2756844306424275,0.14,1,120,1
901,0.8388888888888889,0.5331250000000001,0.16184971098265896,0.1917808219178082,0.14,0.17857142857142858,SVM,over,741,59,86,14,0.0,0.0,1,120,1
902,0.8588888888888889,0.49625,0.045112781954887216,0.09090909090909091,0.03,0.06465517241379311,RF_untuned,over,770,30,97,3,0.0,0.0,1,120,1
903,0.7722222222222223,0.57875,0.24354243542435425,0.19298245614035087,0.33,0.21045918367346939,RF,over,662,138,67,33,0.3009749318788539,0.06,1,120,1
